"#","MFL Code","DHIS Code","Name","County","Subcounty"
"2510","13082","kwMvLOcLX8F","Medical Reception Dispensary","Nairobi","Ruaraka"
"2511","15166","BglnKSMKISK","Medical Reception Service - Ist Kr","Laikipia","Laikipia East"
"2512","10719","c2pmHySB4jJ","Medical Training College (Nyeri)","Nyeri","Mukurweini"
"2513","11597","mNR3CnZI0IH","Medicalina Medical Clinic","Mombasa","Changamwe"
"2514","11598","0","Medicalitech Clinic","Taita Taveta","Taveta"
"2515","13083","kiSV5dgLWof","Medicare Clinic","Nairobi","Starehe"
"2516","22052","0","Medigold Health Care","Nairobi","Embakasi East"
"2517","13408","C90xbsP52u7","Medina Dispensary","Garissa","Garissa"
"2518","20072","0","Melchizedek Hospital Karen","Nairobi","Langata"
"2519","16255","DBFpexTN1GH","Memo Clinic","Nyamira","Borabu"
"2520","19959","0","MENELIK CHEST CLINIC(ADAMS)","Meru","Igembe North"
"2521","17021","0","Menengai Healthcare Services","Nakuru","Nakuru East"
"2522","15171","dVJIr4Sy7na","Menet Dispensary","Bomet","Bomet East"
"2523","15172","tjE4474Y2LA","Mentera Dispensary","Kericho","Kipkelion West"
"2524","13088","B8SmKVbMgPs","Mercillin Afya Centre","Nairobi","Langata"
"2525","16746","ufeO3R6mcFt","Mercy Afya  Clinic","Muranga","Gatanga"
"2526","12511","FljPykVZOin","Mercy Clinic (Mutomo)","Kitui","Kitui South"
"2527","16822","PbGE5IluYFX","Mercy Dispensary (Lare)","Nakuru","Molo"
"2528","0","0","Mercy Medical Centre","Nairobi","Embakasi West"
"2529","18388","0","Mercy Medical Centre Embakasi","Nairobi","Embakasi West"
"2530","10563","TNK8sDdtYGB","Mercy Medical Clinic","Kirinyaga","Kirinyaga South"
"2531","12512","H2kgvjcZqry","Mercy Medical Clinic (Embu)","Embu","Manyatta"
"2532","10720","CpMlCkQoBnj","Mercy Medical Clinic (Kandara)","Muranga","Maragwa"
"2533","10721","h2T6agSPgeR","Mercy Medical Clinic (Othaya)","Nyeri","Mukurweini"
"2534","13089","AXLt3hqpqDa","Mercy Mission Health Centre","Nairobi","Dagoretti"
"2535","15175","SFEXK5lGYf0","Mercy Mobile Clinic (Kipkelion)","Kericho","Kipkelion West"
"2536","15176","oBr8cmnAali","Mercy Mobile Clinic (Molo)","Nakuru","Kuresoi North"
"2537","18597","0","Mercylight Hospital","Kiambu","Kiambu town"
"2538","10722","n8YUtdGWGVp","Mere Dispensary","Nyeri","Kieni East"
"2539","13409","umFiBmsk8gg","Meri Dispensary","Wajir","Wajir South"
"2540","11381","K6aZavAsVgS","Meridian Hospital Galana","Kilifi","Magarini"
"2541","18371","N8Sp4yrUsog","Meridian Medical Centre Nakuru","Nakuru","Njoro"
"2542","16217","SShWRHjs0K1","Merille Dispensary","Marsabit","Laisamis"
"2543","15179","UNWE8sXbjqD","Merto Dispensary","Kericho","Ainamoi"
"2544","12515","wdhNieSzEb0","Meru Childrens Clinic","Meru","Imenti North"
"2545","16599","Sf2295m7pG3","Meru Clinic","Meru","Imenti North"
"2546","16600","IheXkMWR3FT","Meru Consultants","Meru","Imenti North"
"2547","16601","RQRhI73vbG1","Meru Consultants Laboratory","Meru","Imenti North"
"2548","16602","hglX1RoLwLd","Meru Dental Services","Meru","Imenti North"
"2549","16603","IzGQCjxOWV7","Meru Diagnostic Laboratory Services","Meru","Imenti North"
"2550","16604","kle8SVVRyYp","Meru Dignostic / Laboratory services","Meru","Imenti North"
"2551","16605","yzimn56BqEH","Meru Medical /ENT Clinic","Meru","Imenti North"
"2552","16606","oqx2QL0omrn","Meru Medical Diagnostic Imaging Centre Ltd","Meru","Imenti North"
"2553","16607","gwdyO9TcRFX","Meru Medical Plaza","Meru","Imenti North"
"2554","16608","oj55PX4uT2O","Meru Medical Plaza Laboratory","Meru","Imenti North"
"2555","16609","oKGqRa6Kq3l","Meru Medical Stores","Meru","Imenti North"
"2556","13802","KK1WcZXESxW","Metaburo Health Centre","Kisii","South Mugirango"
"2557","16302","rqGhqms8Lkt","Metameta Clinic","Mandera","Mandera East"
"2558","12517","StUtvuwkgnJ","Methodist University","Meru","Imenti North"
"2559","10723","NrudwGefRaa","Metro Optician","Kirinyaga","Kirinyaga North/Mwea West"
"2560","20200","qGQhIRfXtSk","Metropolitan Medical Clinic - Kehancha","Migori","Kuria West"
"2561","15183","sKcpukJoSY4","Metta Dispensary","Nakuru","Njoro"
"2562","21619","0","MEWA","Kilifi","Kilifi North"
"2563","21910","0","MEWA DROP IN CENTRE","Mombasa","Mvita"
"2564","11604","b3cThDEpmVQ","Mgerienge Medical Clinic","Mombasa","Likoni"
"2565","16542","0","Mgongeni Dispensary","Mombasa","Mvita"
"2566","12518","qv8x924vigh","Miambani Catholic","Kitui","Kitui Central"
"2567","12520","u5Q8t1MZqr3","Miangeni Dispensary","Makueni","Mbooni"
"2568","11606","nI5nC5oe8Hd","Michaela Denis Medical Clinic","Kilifi","Kilifi South"
"2569","10724","VlELqFdgpj3","Micheus Clinic","Kirinyaga","Kirinyaga North/Mwea West"
"2570","18072","oplIvLzxuNl","Michira dispensary","Bomet","Konoin"
"2571","12522","FzSPuBh9vzc","Micii Mikuru Clinic","Meru","Tigania East"
"2572","0","0","MICK","Siaya","Alego Usonga"
"2573","11608","0","Midland Medical Clinic","Mombasa","Mvita"
"2574","10725","ewcGG9nFLu5","Midway Clinic","Muranga","Kiharu"
"2575","0","0","MIGINGO","Migori","Nyatike"
"2576","7777777","0","Migonyo  Plantation Dispensary","Kericho","Ainamoi"
"2577","17728","0","Migori GK prison","Migori","Suna East"
"2578","13806","IWNraWoGhoz","Migori T.T.C Dispensary","Migori","Suna West"
"2579","23373","0","Mihango Dispensary","Nairobi","Embakasi East"
"2580","10727","U7T3a53VG5g","Mihango Dispensary","Muranga","Maragwa"
"2581","10728","ww6feYH41SM","Mihuti Dispensary (Muranga North)","Muranga","mathioya"
"2582","10729","P2DnIWxPQ67","Mihuti Dispensary (Nyeri South)","Nyeri","Mukurweini"
"2583","10730","cLv27iR1m3R","Mihuti Medical Clinic","Nyeri","Mukurweini"
"2584","16017","MmKZuJfRqCq","Mijay Clinic","Vihiga","Sabatia"
"2585","11611","xzA7RXgvfit","Mikanjuni Family Clinic","Mombasa","Jomvu"
"2586","11612","FNOWeXs3095","Mikanjuni Medical Clinic","Mombasa","Jomvu"
"2587","10731","Udaaomim77o","Mikaro Dispensary","Nyandarua","Kinangop"
"2588","40012","0","MIKEI","Migori","Nyatike"
"2589","12524","rZ0TTYsqvX4","Mikinduri Health Centre","Meru","Tigania East"
"2590","17599","qY1TkZ1H4Ar","Mikongooni Dispensary","Kitui","Kitui South"
"2591","18247","y5Djo38m0mj","Milaani Dispensary","Machakos","Masinga"
"2592","12527","hiMcsIACswA","Milimani Maternity & Nursing Home","Meru","Imenti North"
"2593","13092","V7timXgWNyd","Ministry of  Education (MOEST) VCT Centre","Nairobi","Starehe"
"2594","15187","fuyFC8uMaxU","Minjore Dispensary","Laikipia","Laikipia West"
"2595","0","0","MINYA BONDO","Siaya","Bondo"
"2596","20907","0","Miranga Dispensary","Kisumu","Muhoroni"
"2597","11616","uzHQrtISRGK","Miranga Medical Clinic","Mombasa","Changamwe"
"2598","11617","SiVW1hQB3ft","Mirapera Dispensary","Kilifi","Kilifi North"
"2599","16610","UTMWoWg8xv5","Mirigamieru Health Facility","Meru","Imenti North"
"2600","17822","b50DtgUAzgG","MIRITINI MUNICIPAL CLINIC","Mombasa","Jomvu"
"2601","26909","0","MISEMWA DISPENSARY","Bungoma","Webuye East"
"2602","11621","NNm9zkNVgFW","Mishoroni Dispensary","Mombasa","Kisauni"
"2603","21783","0","MISIKHU DISPENSARY","Bungoma","Webuye West"
"2604","23482","0","Mission Care Nursing Home","Nairobi","Embakasi East"
"2605","11622","dsPlGUuefIA","Mission K Clinic","Lamu","Lamu West"
"2606","12529","MsPylRArLuB","Misyani Mission Health Centre","Machakos","Kangundo"
"2607","12732","LpYzGC7QJoQ","Mitaboni Mission Dispensary","Machakos","Kathiani"
"2608","22341","0","MITAMBO","Trans Nzoia","Kiminini"
"2609","12531","w84sLzhuZUy","Mitamisyi Dispensary","Kitui","Mwingi North"
"2610","16830","nE5HOBqAQ9R","Mitethia Medical Clinic","Meru","Imenti Central"
"2611","20207","0","Mitini Medical Clinic","Makueni","Kaiti"
"2612","23593","0","MITSAJENI","Kilifi","Rabai"
"2613","12532","kQiCdCpAcfY","Mituki Medical Clinic","Machakos","Yatta"
"2614","12535","V6gMIsSRXeo","Mitunguu Medical Clinic","Meru","Imenti South"
"2615","16236","a4SCO3W1EXR","Mituntu Cottage Hospital","Meru","Tigania East"
"2616","12536","Q7lvZqAW3Kn","Mituntu Health Centre","Meru","Tigania West"
"2617","11626","POax5cB0pAZ","Mjeni Medical Clinic","Mombasa","Nyali"
"2618","13093","zyuBBJsgA3V","Mji wa Huruma Dispensary","Nairobi","Westlands"
"2619","11628","WxvuSwHYkww","Mkokoni Dispensary","Lamu","Lamu West"
"2620","13094","dNNCJcHxNSm","Mkunga Clinic","Nairobi","Kasarani"
"2621","11631","MpjCuw3Cic1","Mkunumbi Dispensary","Lamu","Lamu West"
"2622","11635","TaFv14A2EPb","Mlanjo Dispensary","Tana River","Bura"
"2623","17844","B0PjUV9h6dc","Mlolongo Roadside Wellness centre","Machakos","Athi River"
"2624","20036","","MMANGANI DISPENSARY","Kilifi","Malindi"
"2625","11639","pL1BIiPLYyS","Moa Dispensary","Lamu","Lamu West"
"2626","13410","0","Modogashe Clinic","Garissa","Lagdera"
"2627","13411","vlk5JxwSStB","Modogashe District Hospital","Garissa","Lagdera"
"2628","17713","EtY6KwqmuDN","Mogonga Maternity and Nursing Home (Kenyenya)","Kisii","Bomachoge Borabu"
"2629","808","0","MOGOTIO HEALTH CENTRE","Nandi","Emgwen"
"2630","16869","FkEyLhnpwOY","Mogusii Clinic","Nyamira","Borabu"
"2631","15202","lfz4MdGJfDO","MOH Outreach (Trans Nzoia)","Trans Nzoia","Kiminini"
"2632","11640","gtUOV8FLNis","Moi Airport Dispensary","Mombasa","Changamwe"
"2633","16022","IWk3DHbMjC0","Mois Bridge Nursing Home","Kakamega","Likuyani"
"2634","13819","AVddH16Mk6o","Mokason Clinic","Kisii","Kitutu Chache South"
"2635","15211","RyoxpRtrJlp","Mokong Tea Dispensary","Nandi","Nandi East"
"2636","11642","iOrFEBbdgPP","Mokowe Health Centre","Lamu","Lamu West"
"2637","15214","FEYDzHkCgsj","Molo South Dispensary","Nakuru","Kuresoi North"
"2638","15215","VvFXuSztGSO","Molok Dispensary","Baringo","Mogotio"
"2639","15216","Lxolp2VqFSc","Molos dispensary","Baringo","Mogotio"
"2640","15217","enpHfETZx3S","Molosirwe dispensary","Baringo","Mogotio"
"2641","16023","YyhNzlng8w2","Mombasa Royal Clinic","Kakamega","Shinyalu"
"2642","17601","tufbPR3LGCS","Monguni Dispensary","Kitui","Kitui South"
"2643","10734","dwCRECAarpB","Monica Clinic","Muranga","Kangema"
"2644","15221","XmpAmFkSXE4","Morijo Dispensary","Samburu","Samburu Central"
"2645","15223","n2fmLyn0KHV","Mormorio Dispensary","Baringo","Baringo North"
"2646","11644","0","Morning Star Medical","Mombasa","Likoni"
"2647","21464","","Mororo Dispensary","Tana River","Bura"
"2648","12541","vbMUZbn9So8","Mosa Dispensary","Kitui","Kitui Rural"
"2649","16261","p1Ng032uyl0","Moshi Clinic","Migori","Kuria West"
"2650","19250","0","Mosoriot Medical Clinic","Nandi","Chesumei"
"2651","15230","ELzS3pnwJyh","Mosoriot TTC Dispensary","Nandi","Chesumei"
"2652","13823","nKrfzFPeCtN","Mosque Dispensary","Kisumu","Kisumu Central"
"2653","10735","mANOeR6sGBi","Most Precious Medical Clinic","Kiambu","Limuru"
"2654","13096","EDaq176ZPhK","Mother & Child Hospital","Nairobi","Kamukunji"
"2655","17724","luD7OuRR6P4","Mother Ippolata Dispensary","Nairobi","Embakasi East"
"2656","12542","HuIbs6fVkMu","Mother Land Medical Clinic","Machakos","Yatta"
"2657","17654","EGQi4QcGwC0","Mother of Mercy Dispensary","Machakos","Machakos"
"2658","11646","Oq8ih47K9Zl","Mother Teresa Medical Clinic","Mombasa","Changamwe"
"2659","15233","C4VYkDYcbBw","Motiret Dispensary","Bomet","Sotik"
"2660","11647","hZHZUbZikHQ","Mount View Nursing  & Maternity Home","Taita Taveta","Voi"
"2661","16206","s6OMMdFQzIQ","Mountain Medical Clinic","Marsabit","Saku"
"2662","13097","fl4BOlbwbHC","MOW Dispensary (Nairobi East)","Nairobi","Starehe"
"2663","16298","OxEAg0J5JZV","Mowlana Medical Clinic","Mandera","Mandera East"
"2664","22012","0","Mowlem","Nairobi","Embakasi West"
"2665","12543","0","Moyale Catholic Dispensary","Marsabit","Moyale"
"2666","12545","KARvCpBcShu","Moyale Nursing Home","Marsabit","Moyale"
"2667","13098","H34vj3n3xhn","MP Shah Hospital","Nairobi","Westlands"
"2668","15236","UYe8Lg5rMWn","Mpalla Dispensary","Laikipia","Laikipia North"
"2669","11648","JjWSP24qyJ2","Mpeketoni Health Services Clinic","Lamu","Lamu West"
"2670","11649","fjbix53Ealz","Mpeketoni Sub-District Hospital","Lamu","Lamu West"
"2671","10736","0","Mr Ndinwa Clinic","Kirinyaga","Kirinyaga Central"
"2672","10737","0","Mr Peter G. Mundia","Muranga","Maragwa"
"2673","0","0","Mranga Disp","Homa Bay","Suba"
"2674","11225","bwJGf3oNTc0","MRS - 77 Artillery Battallion (Mariakani)","Kilifi","Kaloleni"
"2675","13099","JzuRNGRkZMJ","Mrs Karen Dsc Dispensary","Nairobi","Langata"
"2676","20049","0","MSF Matare ( Green House Clinic)","Nairobi","Kamukunji"
"2677","20300","0","mshongoleni dispensary","Kilifi","Malindi"
"2678","11660","TtnJlW7hgx4","Msumarini Medical Clinic","Kilifi","Kilifi North"
"2679","15239","lHH8SQgV5wt","Mt Elgon Hospital","Trans Nzoia","Kiminini"
"2680","16611","YRdNYKvRfAR","Mt. Kenya Herbal Centre","Meru","Imenti North"
"2681","10740","GVBry773N6m","MT. Sinai Nursing Home","Kiambu","Thika Town"
"2682","17269","YPtA3hSg5pg","Mt. Zion Medical Clinic","Makueni","Kibwezi West"
"2683","11663","LlZc0y4vQBa","Mtaani Clinic","Kilifi","Kilifi North"
"2684","10742","a4A25atxYzk","Mtaro Dispensary","Kiambu","Juja"
"2685","13829","HifCRHU3Jlk","MTC Clinic (Kisumu)","Kisumu","Kisumu Central"
"2686","11665","0","MTC Mombasa","Mombasa","Mvita"
"2687","11670","0","Mtopanga Clinic","Mombasa","Mvita"
"2688","23134","0","Mtumwa Dispensary","Kwale","Lungalunga"
"2689","17603","ExF7HDbmKoy","Muamba Dispensary","Kitui","Kitui South"
"2690","21481","0","Muanda Dispensary","Bungoma","Bumula"
"2691","17816","XjtlbqaZVF0","Muangeni Dispensary","Kitui","Kitui South"
"2692","10743","sOt3bc8YcS9","Muchagara Clinic","Kirinyaga","Kirinyaga Central"
"2693","12549","Nq0snQF2D1Y","Muchagori Dispensary","Embu","Manyatta"
"2694","23094","0","Mucharage","Nyeri","Nyeri South (Othaya)"
"2695","16780","rjEdGPKLvRy","Mucharage Dispensary","Nyeri","Nyeri South (Othaya)"
"2696","18269","q7MBM31M4vy","Muchonoke Dispensary","Embu","Mbeere North"
"2697","15243","uHzUcMn9gaD","Muchukwo Dispensary","Baringo","Baringo North"
"2698","16476","Y1f78y00pe7","Muchuro Dispensary","Isiolo","Garbatulla"
"2699","11674","O9PNND2iTpX","Mudzo Medical Clinic","Kilifi","Malindi"
"2700","16272","hjUgj2caT3x","Mugabo Dispensary","Migori","Nyatike"
"2701","18107","0","Mugai Dispensary","Kakamega","Malava"
"2702","15244","mmlhHMs5FMQ","Mugango Dispensary","Bomet","Bomet Central"
"2703","12552","l1qT4Gk8ske","Mugas Clinic","Tharaka Nithi","Tharaka North"
"2704","10745","Nwp0RFpTGI0","Mugoiri Dispensary","Muranga","Kiharu"
"2705","11675","YkHi27lWLzZ","Mugos Clinic","Lamu","Lamu West"
"2706","12551","0","Mugui Consolata Clinic","Embu","Manyatta"
"2707","12553","ISm4GB4o5Yz","Mugui Dispensary","Embu","Runyenjes"
"2708","16507","dZ8xSgKG1YK","Mugumo Clinic/Laboratory","Kirinyaga","Kirinyaga Central"
"2709","10747","tWRflmzmZbS","Mugumo-ini  Medical Clinic","Muranga","Gatanga"
"2710","15245","X3nXlXLejZg","Mugumoini Dispensary (Kipkelion)","Kericho","Kipkelion East"
"2711","10748","lqQBF4BxE1W","Mugumoini Dispensary (Muranga South)","Muranga","Kigumo"
"2712","12554","LyP0BIB3fCa","Muguna Medical Clinic","Meru","Imenti South"
"2713","16612","ac6NvNvMN7H","Muguna West Clinic","Meru","Buuri"
"2714","10749","J7iwn4EyvTy","Mugunda Dispensary","Nyeri","Kieni West"
"2715","10751","WRRmNsI71hG","Muguo Clinic","Kirinyaga","Kirinyaga East"
"2716","15246","plOjjO8D92R","Mugurin Dispensary","Baringo","Mogotio"
"2717","12555","yz5WUQEInjK","Mugwee Clinic","Tharaka Nithi","Tharaka South"
"2718","16026","QxQjHlOsilD","Muhabini Medical Clinic","Vihiga","Emuhaya"
"2719","18788","hsf8JIi1GSI","Muhamarani Dispensary","Lamu","Lamu West"
"2720","15247","MgkI0k0bcEQ","Muhotetu Dispensary","Laikipia","Laikipia West"
"2721","10752","BV5Q5uq4Ezl","Muhoya Medical Clinic","Nyeri","Mukurweini"
"2722","12556","nl69oAwGv8E","Mui Dispensary","Kitui","Mwingi Central"
"2723","12557","nWRhCSwG9K3","Mujwa Dispensary","Meru","Imenti Central"
"2724","12558","zE0WqGd3i1R","Mukaa (AIC) Dispensary","Makueni","Kilome"
"2725","12559","hT4pDyFR1XT","Mukangu (ACK) Dispensary","Embu","Manyatta"
"2726","16387","LjAcGIlIIYV","Mukangu Dispensary","Kirinyaga","Kirinyaga North/Mwea West"
"2727","10753","M3oorKszNML","Mukarara Community Dispensary","Muranga","Gatanga"
"2728","10754","NPiZAGPNxGD","Mukarara Medical Clinic","Nyeri","Tetu"
"2729","25730","0","Mukavakava Dispensary","Kakamega","Malava"
"2730","10755","ovxDVLEpRgk","Mukeu (AIC) Dispensary","Nyandarua","Kinangop"
"2731","20870","0","Mukhuyu Dispensary","Kakamega","Malava"
"2732","23969","0","mukima dispensary","Laikipia","Laikipia North"
"2733","10756","XNmQ1GcM53S","Mukindu Dispensary.","Nyandarua","Olkalou"
"2734","10757","hePorEQ2l1w","Mukoe Dispensary","Muranga","Kandara"
"2735","16863","NvlSavOqigz","Mukonga Dispensary","Kitui","Mwingi North"
"2736","16399","ERLaWmnoopA","Mukorombosi Dispensary","Nakuru","Molo"
"2737","10759","DkIq5AxUNCh","Mukuria Dispensary","Muranga","Kandara"
"2738","13100","MbcHDqTu68E","Mukuru Crecent Clinic","Nairobi","Starehe"
"2739","10760","j4DGPmDlXAp","Mukurwe (PCEA) Medical Clinic","Kiambu","Gatundu North"
"2740","10761","X5YR4s6tMnt","Mukurwe Dispensary","Muranga","Gatanga"
"2741","10762","PJPzn2tyCBk","Mukurweini Medical Clinic","Nyeri","Mukurweini"
"2742","15249","ThdIx0oeAzb","Mukutani Dispensary (East Pokot)","Baringo","Tiaty"
"2743","12564","KWVhJI8gzBr","Mukuuri Dispensary","Embu","Runyenjes"
"2744","10764","kK9Dpf6c4Nl","Mukuyu Medical Clinic","Muranga","Kiharu"
"2745","21822","0","Mukwa Dispensary","Bungoma","Bumula"
"2746","21773","0","MULACHI DISPENSARY","Bungoma","Webuye East"
"2747","12567","lDCWT4HQUZ3","Mulangoni Dispensary","Kitui","Mwingi North"
"2748","16482","u0YbByM0b5j","Mulembe Clinic","Kakamega","Ikolomani"
"2749","15250","FSTPtSgOYPN","Mulemi Maternity Home","Nakuru","Naivasha"
"2750","16924","DBFlgsK4fje","Muliluni Dispensary","Kitui","Mwingi West"
"2751","16936","eRDlw3gzR2I","MULINDE DISPENSARY","Kitui","Mwingi Central"
"2752","16416","olcikTyQVax","Mulukaka clinic","Kakamega","Matungu"
"2753","12568","IrHugYBeFOt","Mulundi Dispensary","Kitui","Kitui Central"
"2754","10766","gZJrIrVhQiq","Mumbuini Dispensary","Kirinyaga","Kirinyaga South"
"2755","12570","cTrG5XdrvPx","Mumbuni Dispensary (Maara)","Tharaka Nithi","Muthambi"
"2756","12572","obJxOifBi5Y","Mumbuni Dispensary (Mwala)","Machakos","Mwala"
"2757","12573","t2bEbS1Xgzp","Mumbuni Dispensary (Mwingi)","Kitui","Mwingi West"
"2758","12574","gIzaIg3BD9v","Mumbuni Nursing Home","Kitui","Mwingi Central"
"2759","16036","xtj4zCsmeVt","Mumias Maternity","Kakamega","Mumias West"
"2760","16039","k2WPRyAHIXH","Mummys Medical Clinic","Vihiga","Luanda"
"2761","12575","IsNhIZJujfO","Mumo (AIC) Health Centre","Makueni","Makueni"
"2762","12576","l5obasL82Zz","Mumoni Dispensary","Kitui","Mwingi North"
"2763","21044","0","Mundembu Dispensary","Busia","Nambale"
"2764","13102","CBBSciFAcbq","Mundoro Clinic","Nairobi","Kasarani"
"2765","10767","sBGU5pdFWRm","Mundoro Medical Clinic","Kiambu","Gatundu South"
"2766","12577","ckx2yAkfioI","Mundu Ta Mundu Clinic","Kitui","Kitui East"
"2767","10768","edhMG78U30L","Munganga (ACK) Dispensary","Kirinyaga","Kirinyaga North"
"2768","25985","0","Mungore Dispensary","Bungoma","Bumula"
"2769","10769","kzHy0xtOsD4","Mungu Aponya Medical Clinic","Kiambu","Thika Town"
"2770","20672","","Mungungune Dispensary","Kakamega","Butere"
"2771","10771","jwPs6Ddhhub","Mununga Health Clinic","Muranga","Kigumo"
"2772","16807","oiQrJMqWJQ6","Munyaka Dispensary","Nyandarua","Kinangop"
"2773","10772","M7ABifqVziS","Munyaka Medical Clinic","Nyeri","Tetu"
"2774","10773","Lbir9uRDAM1","Munyange (AIPCA) Dispensary","Nyeri","Nyeri South (Othaya)"
"2775","16045","wVVx9HNNi0f","Munyanza Nursing Home","Kakamega","Khwisero"
"2776","10770","vezJ7lIIUi8","Munyenge Dispensary","Nyeri","Nyeri South (Othaya)"
"2777","10775","MPSaytJnxL3","Munyu Medical Clinic","Nyeri","Kieni East"
"2778","10776","jiWoSJQqlXA","Munyu-ini Dispensary","Kiambu","Gatundu South"
"2779","12578","nr7IkYufk19","Muono Dispensary","Kitui","Mwingi Central"
"2780","12579","pkYWO2u8qoE","Murambani Dispensary","Tharaka Nithi","Muthambi"
"2781","10778","Gl7SdQYuaiN","Murarandia Dispensary","Muranga","Kiharu"
"2782","10779","wKy4An5YGht","Murarandia Medical Centre","Muranga","Kiharu"
"2783","16047","xW6yVF3Fn1C","Murhanda Medical Clinic","Kakamega","Shinyalu"
"2784","15256","ptRVYWWswMY","Muricho Dispensary","Nakuru","Rongai"
"2785","12580","qYvR8fv4WLh","Muringombugi Clinic","Meru","Imenti North"
"2786","12581","azPOjk9J8aJ","Muriri Clinic","Meru","Tigania East"
"2787","20055","0","Murkwijit Dispensary","West Pokot","West Pokot"
"2788","16613","DPpMvs7xlJg","Murugu Herbal Clinic","Meru","Imenti North"
"2789","10783","Jag4DrVePu4","Muruguru Medical Clinic (Nyeri North)","Nyeri","Kieni West"
"2790","10784","t73pVPF31YF","Muruguru Medical Clinic (Nyeri South)","Nyeri","Nyeri Central"
"2791","10785","Ry9UfrYPWBC","Muruka Dispensary","Muranga","Kandara"
"2792","25507","0","Musanda Dispensary","Kakamega","Mumias West"
"2793","21100","0","Musango Dispensary","Kakamega","Mumias East"
"2794","12583","dzPpGUxkGxT","Museve Dispensary","Kitui","Kitui Central"
"2795","21046","0","Musokoto Dispensary","Busia","Nambale"
